date,AAPL,ABBV,ABT,ACN,ADBE,AIG,AMD,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BH,BK,BKNG,BLK,BMY,C,CAT,CHTR,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,D,DE,DHR,DIS,DUK,EMR,F,FDX,GD,GE,GILD,GM,GOOG,GOOGL,GS,HD,HON,IBM,INTC,INTU,JNJ,JPM,KO,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,META,MMM,MO,MRK,MS,MSFT,NEE,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,PM,QCOM,RTX,SBUX,SCHW,SO,SPG,T,TGT,TMO,TMUS,TSLA,TXN,UNH,UNP,UPS,USB,V,VZ,WFC,WMT,XOM
2020-08-11,106.1984014468,73.945139593,89.1559912221,207.4178235968,435.23,27.8542665955,76.88,196.4502658862,208.2561860705,154.0335,28.5959646769,96.1479518864,180.13,23.4131393288,86.07,32.47103394,70.8840847017,511.2099244901,50.4380051705,44.1756295497,128.264719044,590.48,66.3651884873,32.2112258658,63.3719823191,32.4819860228,305.2979468149,189.1703566707,39.9001288534,54.1480258888,69.651623834,61.230566397,179.3589382912,172.2101937943,127.4900885528,66.7727342168,62.2363533243,5.7125596836,176.8748487144,139.7926949359,32.6526297346,54.7282458541,27.4568987958,73.4101133678,73.4170197404,184.3619077149,239.1270475469,134.4012798904,96.4496117514,43.2474827652,287.9265647341,125.1547489617,89.4607630601,40.3040734055,141.3032180213,335.3650212723,138.5864912072,318.0226385083,179.7072210334,47.7257996093,85.1116368347,34.1533323736,254.1550342145,112.1077264334,27.8227562088,64.4327469138,43.4095395698,193.7067434112,60.1352303964,46.693,96.8497436646,10.813130861,50.1081744019,113.2046049353,27.3228863036,115.2077371395,59.3399956023,96.1728678362,56.2391048829,69.6535997363,32.5134319602,43.5722745246,49.1637311946,16.1303524417,112.362266633,401.1323139667,109.2665340753,91.626,116.494945193,286.2676769593,167.8548000352,123.5815151724,29.9844124805,189.7392046145,41.4945752241,22.3535925549,40.1555337265,34.9589980523
2020-08-12,109.7278294629,76.2112904125,90.587023183,208.4886248036,445.36,26.9484367875,82.61,202.3693086299,212.5701850509,158.112,29.4440565837,94.6767746253,175.44,23.2478905742,85.79,32.334815654,71.0007129947,514.3470370773,50.8454720268,43.8387246369,128.3007155974,598.74,67.4835065661,32.4734712497,62.0249977746,34.0770470338,309.2745437217,189.7911042341,40.6695528258,53.9239994256,70.506531067,62.0255661134,178.5142191429,177.298750593,128.7602020874,67.2914658678,63.564487198,5.617745415,181.8358078206,137.6454228198,32.6041117112,55.3229433861,26.9851638586,74.7143489261,74.7410193805,185.296557773,244.9199550715,134.2251863742,96.4115645672,44.1449196352,293.2674485385,127.4454632212,88.7024749509,40.7245206557,143.1043345227,335.7757142262,141.0723475518,317.1417698133,180.6013740357,48.4434157991,86.2693308623,33.7071586946,257.8860416273,112.7115628838,27.4143487782,65.8422879104,43.9125469808,199.2404054193,61.6072760665,47.547,96.9418762214,11.4013751459,50.0158431426,115.4499301368,27.7133165393,117.1360810096,60.0711921944,102.3234068433,56.2653603007,70.0245203891,32.401829791,44.1109979778,49.6615917637,16.1196700891,114.8190182873,409.9283840082,110.8633511064,103.6506666667,118.7213995998,292.3640762278,169.1598964579,125.1198413798,29.6240040733,190.6698160747,41.5584021216,22.2388229249,40.6767537879,34.9512242035
2020-08-13,111.6697430894,75.5489998561,90.9920322285,210.2853929303,450.02,26.7481090415,81.84,201.3144297251,212.0880322236,158.051,29.0716374529,93.5035573158,174.73,22.9173930651,87.79,31.7388606525,70.4077543336,513.7544713664,50.5258901787,43.460733759,126.590879309,604.22,67.2563482063,32.510934876,61.5608341816,33.234527628,308.3010581048,192.2740944878,36.1206506594,53.6833784096,69.8070615127,61.815125012,175.9058006738,178.3922306496,127.9492834461,66.8006659211,62.5993765831,5.5545359026,183.5464833745,136.3605796684,32.0218954307,54.7925374792,26.523056165,75.3010069738,75.2076424746,182.0296500934,244.9895395462,134.0658636691,95.1407886175,43.5795344071,295.1535984946,126.0318626001,88.211311062,40.6824759307,141.8379244827,333.0377612002,140.2347220444,315.7478677026,181.0133857132,48.4261238427,85.5933051527,33.2020564164,259.2851694071,113.809447339,27.1654755002,66.5271496376,43.7448778438,198.7737110331,61.5661453787,48.133,98.1395994592,11.4041158012,49.8773462537,115.7012725101,27.5976335065,117.4127940314,58.9027852688,100.2202052863,55.8146422955,69.786071398,32.1879256334,44.2316077061,48.3364040725,15.9754583289,114.9981564288,410.3519349733,110.9787836629,108.0666666667,117.445469959,291.6836745237,167.2992522337,126.3092688599,29.2792655969,189.8447378729,41.5016671016,22.0887395625,40.8309609067,34.095081719
2020-08-14,111.570220016,75.8601966236,89.9930099162,208.9423541286,447.6,26.9919862975,81.3,202.0260543831,211.5720441103,157.401,28.9304358868,93.4942460673,178.08,23.0217606996,95.92,31.9517017244,69.8540644581,512.795909187,50.4619738091,43.493602531,125.9519404855,604.99,67.3175062263,32.7956584356,63.2263623683,33.389943829,308.8337200461,190.618767652,35.9346360727,54.4882142219,70.2189713613,61.4565957281,177.4188690384,176.3860821993,127.5291689693,66.3243256637,62.1802639479,5.5624370917,187.8141687036,137.6894242976,32.313003571,55.0497039795,26.8215007171,74.7693946093,74.6115946965,181.662778108,244.0240549588,135.1621375574,95.3234151013,43.8756885742,294.0276824493,126.2362385935,88.2457787034,40.7413385457,141.4891272471,334.9029916992,139.0098073239,316.3383401245,181.486760832,48.5212296028,85.1031865133,33.3451687286,259.2256320548,113.9741300073,27.1463314019,66.4793685868,43.845479326,198.9641985377,60.7218838914,48.268,98.0566801581,11.5247046338,50.0435425204,115.2488562381,27.5181014215,116.8247788602,58.5786465733,100.5118256702,56.1144365827,69.2120275305,32.5971335871,43.5803151731,49.9178435272,16.0288700919,116.4653831112,407.5545285995,111.0942162193,110.0473333333,117.6167356826,293.6613754769,169.2392604295,127.4590487572,29.6004991772,188.9415388973,41.693147794,22.3359356887,41.0632189323,34.2456993783
2020-08-17,111.278932972,76.8815603732,90.641024389,211.0930311287,451.58,26.0948663916,82.42,204.8072732704,212.2402910112,159.1205,29.1510633339,90.8312289998,172.01,22.5260144359,95.8,31.5771014378,68.8350394745,515.9068791693,50.8294929344,42.2528063885,124.8360473288,604.97,67.4572959861,32.6158330295,60.7872281932,33.2917862284,312.2133682255,193.8505962362,35.5879725247,53.8493239379,70.5453904866,61.3240957754,179.1454378471,176.9973978215,126.3958368923,66.6876360295,61.7522340225,5.5150299574,186.0494718164,135.2781433148,31.3911611267,55.5720734333,28.8913580948,75.2776993421,75.1873113939,177.3826049449,250.7128625961,133.8803403957,94.6918318449,43.911586049,296.4046163227,126.8749135729,85.9192129139,40.5395238656,142.84660838,332.7981903105,142.6755447595,319.6585375132,182.9244186002,48.8670687304,86.0749734708,32.7306276235,259.1462489183,113.0203428868,27.459018341,67.4986976691,42.9903667273,200.2785623193,61.2609123794,48.235,97.3472594711,12.2950779201,49.8496468759,115.5504670861,27.7277769184,117.1706701374,58.9932425792,99.1332565825,55.3473159066,69.7242512892,32.1972258141,43.6047253571,49.9178435272,15.9434112711,117.9240794059,410.5489354221,112.4216906187,122.376,118.4131212973,290.7674002289,170.9588131485,127.1101500297,28.9345271206,191.6223103249,41.6860559165,21.6031757432,41.9922510349,33.8017736456
2020-08-18,112.2061967287,76.3230020726,90.8660294143,212.554039555,463.51,25.7638901156,81.66,203.5346549311,213.6275377421,165.6245,29.0028016894,90.0118391329,170.23,22.2042142297,102.59,31.3216921514,69.8556352095,513.4494743093,50.3581097085,41.3653495449,124.5210774863,610.69,67.8417178257,32.6233257548,59.5858635994,32.9891336263,312.9388905249,201.0138260555,35.4949652313,54.0816476775,69.1075919585,60.934390032,178.3471318388,178.8141245297,125.9561822073,65.9287210432,60.9585952026,5.4439192559,186.3465891495,134.6709229213,31.2456070566,55.4997453551,28.7276949533,77.2920738051,77.1480209732,175.8452366251,247.8946913679,132.7166034988,95.0570848125,43.6603037254,297.2610823742,127.811636876,84.7214623778,40.7161117107,144.3360668453,333.9104837273,142.2252084652,320.4038879474,184.3708425744,49.5155170947,85.8214638297,32.2507804593,260.3171501809,112.7939042179,27.5802642969,67.3394275,42.6885622807,201.431011722,61.2739010177,49.187,98.5541959646,12.2190870235,50.9483888612,115.7096505892,27.7350071079,118.0440456122,59.6867486253,99.0007018625,54.7565448112,69.7595770657,32.5041317794,43.1653420451,47.6847924454,15.9113642132,117.3610738185,411.0414365443,111.6040433437,125.806,119.2951397739,287.4107518221,168.1634377027,126.8643350172,28.4644291982,191.2187533358,41.9697310163,21.2235531208,41.7166381778,33.6353014959
2020-08-19,112.3469854666,76.6820752659,90.4340197658,212.9170230149,462.01,26.0077673716,81.09,202.6834333928,207.4356803821,163.024,29.0531047474,90.2166865996,169.27,22.1781223211,98.23,31.491965009,69.4064003035,513.9200411974,50.4060469857,41.3242635799,124.2061076437,611.66,68.1038236254,32.4584857992,59.7951922787,32.4329072225,313.0766479235,202.0976710075,35.401957938,54.1646204417,68.1296915359,60.7473312752,178.2171750467,177.3073606722,124.8326202345,65.9287210432,60.9229260421,5.4281168778,187.1659127042,134.1957069611,30.9544989163,52.7994971015,28.130805849,76.7431046937,76.5941229965,177.3389297085,246.0333066678,132.2696610674,94.2352656354,43.373123927,298.8489126944,128.0671068678,84.9196513155,39.8331724852,143.5630567557,333.7308055599,142.5584573229,321.759070555,183.6607798962,49.074572207,85.1961400484,32.1581783749,260.5652224823,112.5125713262,27.8546630393,67.7137123974,43.0658178389,200.2118916927,61.1202021315,48.453,99.8624782706,12.0972524384,51.8901677056,114.3188894569,27.6627052124,117.4041467494,59.3249193839,98.1258407106,54.3509407756,68.558500666,33.2109455177,43.2792562371,46.7696075758,15.8793171554,132.2090927998,414.3116439953,110.7575379297,125.2353333333,118.5843870209,286.1315966185,168.3838931795,127.1418680959,28.3312347869,193.1212362844,41.8775366089,21.2500384201,41.0043802325,33.2627209702
2020-08-20,114.8399170845,75.9639288794,91.4690428821,214.7137911416,478.48,25.3719445256,82.77,201.200116653,209.508091657,164.8685,29.0195693754,90.0583953753,169.58,21.8302302062,96.5,30.5384370065,69.4543082218,508.3516663551,49.7109564661,40.7408428771,123.7201541722,612.54,68.3659294251,32.4210221729,58.4937139688,31.7130848175,313.0490964438,206.4330508155,35.7739871114,52.8702453208,66.8836571265,60.5602725184,177.3910211544,177.0748885342,125.1745738784,65.4281600948,60.3343848948,5.4044133107,188.0122469256,132.8316611497,30.4208006591,53.0807729613,27.755343348,78.4400986406,78.1630873639,176.3169291778,244.1371297303,131.696225495,93.7102144945,44.1269708978,308.0005892673,128.9442205061,83.9028558964,39.8163545952,142.6674962861,331.8741311642,142.8286590995,326.5215694333,183.9851295146,49.4895791601,84.7398226944,31.6699128394,266.9357191818,111.8263935417,27.7589425478,67.7137123974,42.5879607985,204.8710906982,61.0704123515,49.79,99.5123745549,12.0997439432,51.0222538686,114.5450975929,27.9952939317,118.3380531978,58.9630901424,97.79003542,53.7778046383,68.1964114573,32.1321245488,42.514403805,47.4944339925,15.8472700976,130.5116864728,415.7792973393,111.007641802,133.4553333333,118.6614565965,284.2536879152,167.4756166151,126.5154362897,27.9003116914,196.1575222024,41.8137097114,20.9675285616,40.4345738763,32.7553772757
2020-08-21,120.7578988612,75.6926291334,92.16205836,215.5123547535,473.22,24.6228929536,83.81,200.2814716266,210.912256031,164.236,29.1245880402,89.5276542115,167.5,21.7258625718,91.81,30.4192460062,69.8736988509,508.944232066,49.6869878275,40.5107614732,124.5750723164,613.96,68.7503512647,32.2711676679,58.0659553634,31.2141170141,316.4838475826,204.4821299019,35.7232558605,53.052785402,67.0965870573,61.2929193159,185.1884286777,178.91744548,124.5102067988,65.3958658401,60.512730697,5.2621919078,189.5158407019,131.8372277516,30.6148727527,53.4424133524,27.4954077703,78.3741430021,78.1293675229,176.8235619195,246.3551348636,132.8177980116,93.7178239313,44.2256889535,310.0888267188,130.0853198027,83.8597713447,39.7574919802,140.7066902053,333.320112606,145.6567710277,326.3086121664,185.4666183124,49.6884366585,83.4300228821,31.3836882151,264.9511407707,111.9704908765,27.7334170834,67.6738948552,42.839464504,203.3816746227,61.1353555428,49.231,101.1154810425,12.6404004863,50.9576219871,114.327267536,28.1109769644,118.8482428316,58.8424803952,99.8578890517,53.1429461477,68.0639397955,32.0391227411,42.612044541,47.238182229,15.8579524502,131.7033000054,422.1424118375,110.6324859935,136.6653333333,120.1685949642,284.9885217556,168.930622762,126.9039825999,27.5869130765,196.1383052029,41.8349853439,20.8704157977,40.7628318858,32.5096326737
2020-08-24,122.2021971209,75.4133499831,91.2530380578,215.7482940024,476.3,25.7377604096,83.08,198.53688887,207.6133156342,165.373,29.4758269361,92.4886312306,178.27,22.3433710756,93.93,30.9896600791,72.0362308682,515.4014554747,49.862757844,41.9569874406,127.4997922834,612.53,69.1347731043,32.8181366114,61.3059992677,31.7948828181,316.043023907,205.3984715432,35.6640694011,52.9947044671,68.7684813281,61.6514485998,190.6651792,176.9887877424,127.6854906351,65.7753233332,62.108925627,5.5150299574,195.7372975847,134.9085309013,32.1674495008,53.1048823207,29.1801754033,78.7599586919,78.6044205773,181.1124701299,249.4168517535,134.3947458356,95.6354020111,44.1000477917,320.5685068323,130.4259464583,86.2208047755,40.3377091855,140.9517909654,338.0003010599,149.1784008491,332.6392509192,186.3870699323,50.1293815462,84.6130678739,32.5117499696,269.297367491,113.2306868656,28.1035363174,68.0242892272,43.904163524,204.0213597321,61.1829805498,48.881,103.0318382231,12.6770256069,51.714738313,115.315880871,28.0820562062,119.773501998,60.0259635392,102.4294506193,54.5625602724,69.4858022981,32.6622348525,43.010744213,50.1521308538,16.0395524445,131.3689623955,413.4645420652,110.8729704861,134.28,120.7594617106,280.1803497135,169.8036264501,127.9573263528,28.7934977439,198.3290431438,42.2463142386,21.6208326094,40.6699286756,33.4688293461
2020-08-25,121.1996842112,75.0542767899,92.2250597671,216.1657249814,484.43,25.7116307036,86.35,209.1982279378,208.4338213227,167.3245,29.6646840308,92.227916273,174.73,22.6129874646,92.93,31.2195284368,72.7964745555,515.1400294258,50.10244423,42.4418018274,127.0228379503,609.75,68.6629826648,32.5259203265,60.8964431562,31.778523218,316.5756858484,212.8770017121,35.4780548144,52.6628134104,67.9246478989,61.1838017078,190.85083176,178.7194136587,126.806181265,65.2747623848,62.2248503984,5.4834252012,192.9551989207,133.2980768142,31.9733774073,53.0807729613,28.583286299,79.7527646187,79.6308922083,179.9419737955,248.877572074,138.7461098847,94.8440205814,44.360304484,323.7441674727,130.3487967036,86.5999488301,40.2872555155,141.1026222024,337.8291789957,149.4395958998,336.5305609782,186.4133685501,50.0515677425,86.6918469308,32.5454234548,278.6546546992,112.9329482528,27.77170528,68.2313404471,43.6358929048,206.675575559,60.897230508,49.058,102.7370140415,12.7066745141,51.7886033204,115.0310261813,27.7711580557,120.2491025041,60.01842543,102.4647985446,53.7425347221,73.0537057206,33.0621426254,42.644591453,50.2619530381,15.9701171526,131.0346247856,415.9565977433,111.0172611817,134.8893333333,121.3075120262,283.2466933932,171.867089713,126.9119624768,28.6838082286,199.9528795999,42.1399360762,21.7267738063,40.4531545183,32.4065784858
2020-08-26,122.8478834016,75.2856795144,92.8730742399,218.198432357,528.49,25.3109752116,86.02,210.8501033982,208.9075153283,172.0925,29.9762099862,91.6226851213,171.9,22.2303061383,91.02,31.1769602225,73.3136444605,515.9678785807,49.7588937433,41.7844263877,127.6347793588,614.56,68.7154038247,33.1178456215,60.3230646001,30.7233290108,316.1715974791,268.3205975757,35.7232558605,52.0239231264,66.8599982454,60.8564488833,195.8727335101,179.2532385682,129.1412361477,64.2251991059,62.6617976139,5.3886109326,194.2697180305,132.4180472585,31.4396791501,52.7191325701,28.3811141831,81.9426901797,81.5291209057,181.0076495626,253.9224464948,139.4038742177,94.4863770506,44.4679969084,329.4411101974,130.5545293829,85.3849644733,40.4974791406,140.7066902053,338.3425451881,153.4656023708,339.7829992366,187.3864174054,50.4579287174,87.9509448149,32.2591988306,301.5666124551,113.4868805557,27.5675015647,68.1198513287,43.3508553719,211.1438237856,60.3971679348,54.753,102.7554405528,12.7295963584,53.0812409501,116.0112614372,27.5108712319,119.6697346148,60.2897973611,102.5443313766,53.5838200995,72.779930953,32.9412402755,42.0831572209,48.5487269623,16.0181877393,130.9146061565,419.2662052841,111.7675727987,143.5446666667,121.9840116344,280.1622056681,171.3556330068,126.8002441999,28.3782445791,202.0283155438,42.1683035862,21.2235531208,40.4748319341,31.7169081511
2020-08-27,121.3793112216,75.2457824929,100.1632370594,218.57956499,510.32,25.8509891356,83.8,213.0666505719,209.7533974813,170.0,29.9294369674,94.537105898,174.2,22.656473979,97.77,31.9687290102,74.3554453397,518.4775686505,49.942653306,42.4993221784,129.0206466662,614.29,69.0736150843,33.3725982802,63.3537798252,31.2059372141,318.0910172331,272.2618519467,35.7570766945,52.5964351991,66.9625200639,60.7940959644,194.7773834057,175.9814084776,130.655602285,64.2251991059,62.0554218863,5.459721634,196.4665855839,134.1517054834,31.4396791501,52.6789503045,28.583286299,81.0475779429,80.7550522023,183.5670184132,251.0520869106,139.9773097901,94.8516300182,44.3333813779,332.0008851379,131.1374386408,88.1940772414,40.5563417556,140.4333085882,337.9831888534,149.7908582094,344.6035773694,186.0101230785,50.259071219,90.3001341556,32.8905766782,290.9590408479,113.6115153238,27.9184767004,68.3428295654,44.1053664884,216.3281374332,60.6742588844,52.627,102.1197259112,12.58533823,52.7950140464,115.9526148834,27.3734976305,119.5140835401,60.3048735795,102.5266574139,53.6984473269,73.6630753646,33.5550522061,42.473720165,49.4712333108,15.9701171526,128.857143942,414.2229937934,110.8537317267,149.25,121.1619361611,282.7477321436,171.4614516356,127.845608076,28.9423620859,202.7681700239,42.1470279537,21.7091169402,42.3112187234,31.5028725299
2020-08-28,121.182692467,75.1420502371,99.7132270088,220.5033773277,516.44,25.5809821736,85.55,213.3279165886,211.1237265692,170.09,30.4307025272,95.4775419953,175.8,22.8739065508,104.96,31.9772426531,76.3876049892,523.7758032422,49.8307996592,42.9594849862,129.2546242636,615.64,69.344457744,33.3875837307,64.7371693574,31.3940726154,319.9369663746,267.1185149926,35.6809798181,52.4470842236,67.5303332124,60.8096841941,194.8423618017,177.0576683758,132.4239911292,64.3543761248,63.0006546381,5.4834252012,199.7888975807,134.0021004589,32.0704134541,52.4458931635,28.9009853384,81.5474522557,81.2960572987,181.4356668789,249.0167410236,141.9927671695,95.1712263648,45.257741354,333.0690618988,131.7032035088,88.5559874753,41.9017729563,138.8967153614,338.4708867362,149.0703201385,354.3996116474,188.3945310844,50.4146988264,91.1451662926,33.1852196738,291.3956480983,114.705531622,28.0333412902,68.2074499217,44.3401032802,218.5527140075,60.8200267898,52.389,103.6813727482,13.1030729289,53.4413328612,117.2428390663,27.4096485782,119.9983313281,60.8626936601,104.4531193443,54.8799895177,75.0672749789,33.7410558214,42.652728181,51.133209034,16.0448936209,129.3200729402,418.1137526583,111.8349084567,147.56,122.8745933971,285.1971782782,172.9252760016,129.561281613,29.1460711856,207.2649479024,42.0264660363,21.797401271,43.4477346622,32.2559608265
2020-08-31,125.2922671789,76.4187549242,98.5252004753,217.7265538591,513.39,25.3806544276,90.82,213.4964753091,210.7515384219,172.548,30.636327308,94.5929733889,171.82,22.38685759,99.1,31.4834513661,75.0210512539,517.7891467216,49.6949773737,42.0062905986,128.0667380001,615.61,69.2483522841,33.574901862,62.8259075037,30.9932624126,319.2849146878,268.6457510613,35.697890235,51.5426810943,66.1896632783,61.1370370186,194.9908838498,177.7723049483,128.8383629203,64.8630106369,61.948414405,5.3886109326,197.934165138,131.432414156,30.7604268228,53.6433246808,28.5255228373,81.0401393371,80.8051360839,180.0467943627,247.9294836053,139.6062632433,93.8319654837,45.7244085264,332.3761904863,131.5060430245,86.3328246098,41.6495046062,139.8865453541,335.9639484968,148.3317686158,346.7234701628,188.2718042017,50.5098045865,90.8156037592,32.3770560288,290.9391950638,112.8775550225,27.9120953343,67.9048366004,43.8119454986,215.3256458439,60.7373524554,52.956,103.3120384433,13.3290524148,52.8319465501,117.3433760157,27.3228863036,119.6178509233,60.1465732864,105.2484476642,53.7866221173,74.5992084408,33.0435422639,42.457446709,49.6762347216,15.9220465658,129.6286922724,422.5462627576,112.2389224043,166.1066666667,121.727113049,283.546070143,170.5413832509,130.5667461044,28.5192739558,203.690585999,42.0335579138,21.3206658847,42.9987024793,31.6614174345
2020-09-01,130.2829851989,73.6020252083,95.8971417799,217.8082251376,527.95,25.3893643296,92.18,211.4232030477,209.8041504105,174.956,31.7297569359,95.4123632559,172.1,22.3607656814,96.38,31.6792651523,75.7439895949,519.575558056,48.7122631909,42.0720281426,131.4324157467,617.24,68.2261396653,33.7547272681,62.4163513922,30.3961370085,322.7012981735,277.1194479589,35.5372412738,50.0159822338,65.5193283112,60.6538018968,202.0735290167,179.4168300727,130.479740411,63.9506979406,62.5369555523,5.3965121216,202.9941633553,132.1716389828,30.0326564721,52.9039709923,28.6795587352,82.3557807576,82.0721095222,180.5653066324,248.7123089464,141.6470192508,93.9004504151,45.5808186272,334.0987458034,129.8858981753,86.2897400581,41.304737861,138.8590075522,332.9939397275,150.9437191228,345.4747661886,187.5399495863,50.3195930664,90.857855366,32.410729514,293.1619228842,114.1100543964,27.5164506359,67.2359018901,44.0802161178,216.9869176204,60.2935218181,55.655,106.0358789421,13.778021581,53.2382040909,116.6144831331,26.6649390547,119.4881416943,59.5812150966,107.8200092318,53.5044627882,75.994576611,33.2946471446,42.1563877729,49.2003385894,15.7404465715,129.0628901634,427.225023418,112.4505487578,158.35,124.1333964656,283.8000867792,173.5190336756,129.7926980436,28.7464879516,204.9973419637,41.9555472613,21.2323815539,45.7052826714,31.2571279279
2020-09-02,127.5837252582,74.9665033426,98.4981998723,224.3056290706,533.8,25.9816376656,90.22,217.5418845996,216.9687722465,176.5725,33.0949995787,97.209434214,174.78,22.6303820704,97.08,32.0708927247,76.5242603628,529.8234591743,49.2156046016,42.6883176173,134.3301382986,622.45,69.4318263439,33.8446399711,63.1353498991,29.7581126041,329.5708004512,272.626417976,35.8669944048,50.538710648,65.6060775422,62.0411543432,201.5351365925,180.7858326633,132.2774395676,65.7753233332,63.0452410887,5.4913263902,205.2000344642,135.4541492259,31.2456070566,53.6754704933,29.8059462384,85.7066247375,85.1619378956,184.5903679795,251.112973326,145.4418134797,97.5377612173,46.8910764574,340.8349956468,131.8660752132,87.5908935182,43.0453894769,140.9800718223,342.6873596528,153.5556696297,349.1531189808,190.6613536087,51.0199172997,91.9225958586,32.6801173957,300.1674846753,117.3713308297,27.9248580665,69.226779004,44.6419077268,221.1687396787,62.7150095598,55.284,107.8456170362,14.301887462,54.5031423428,120.0494955682,26.8963051203,121.5029583838,60.2897973611,109.4283398342,54.6683700209,78.0258087574,33.4527502176,43.2955296931,49.6689132427,15.8632936265,128.4542242583,434.4450898687,114.3551859395,149.1233333333,126.4283571618,290.5224556154,173.9444123077,132.2903995184,29.4673047659,208.0048023824,42.9271344781,21.691460074,45.7331536344,31.0668740425
2020-09-03,117.369259583,73.3067872495,94.9791212767,216.8644681418,507.8,25.6071118796,82.54,208.9369619212,213.4329848469,168.4,31.0722871435,97.265301705,168.77,22.4738306187,97.85,31.3727740087,76.3954587463,507.8201000556,47.9772249404,42.3185439325,132.0713545702,608.1,67.8591915457,33.2976710276,63.6359184798,29.4391004019,319.8726795886,261.1179552128,34.6240787571,50.1570359329,64.8884248128,62.2983601338,195.6870809501,172.985100921,130.1768671836,65.5088957316,61.2974522268,5.3886109326,199.5367980254,133.7116907055,30.663390776,52.9682626174,28.3811141831,81.4200041422,80.8041443238,182.4108587784,240.122408999,140.2387289481,94.6994412817,45.2218438792,326.8332191866,128.1971757663,87.3151523876,42.4483543816,140.4804433498,332.5462862318,145.47663651,332.8328484346,188.5186949154,49.9996918733,89.7001613384,32.1581783749,288.8752335163,115.1556016181,27.6249338596,68.0800337864,44.2227348843,207.4680212915,61.0462933892,52.575,104.1984407751,12.975026401,52.721149039,117.6219471461,26.3178899564,119.5573199497,59.7922821541,103.4319013387,53.6631774108,76.3743287079,32.9133397332,42.799189285,49.786056906,15.8045406871,125.1880029928,413.3758918633,110.4689565385,135.6666666667,121.3160753123,286.8845745043,168.866454887,126.0980150313,29.3497802853,200.7792105776,42.9838694981,21.6473179086,44.7607667005,31.0034560807
2020-09-04,117.4469361281,73.3067872495,93.7460937381,214.2237634707,491.94,25.9555079596,82.01,209.3499307862,211.4536206089,164.731,32.0306927738,98.391962772,171.05,23.2445621442,95.72,31.9261607958,75.3073207002,495.1140749661,47.8973294784,43.1566976181,133.3492322173,604.02,67.4572959861,33.2901783024,67.3401259771,29.3327630012,318.2838775912,250.9593720716,34.5141610468,49.9827931282,64.6124045322,61.8645824648,196.1790602343,169.2569366335,128.9556041696,65.371645149,62.0108354357,5.451820445,204.187268722,133.5004836121,31.1485710098,53.0486271487,28.8817308512,78.9007962959,78.4090438514,185.3813188992,235.7768954982,140.5676111146,93.0634123644,44.9436384495,320.5588836182,127.3742450493,89.2022557501,42.9192553018,142.2621373367,331.4529786558,140.8561861305,324.2855181307,186.6934671395,50.0429217643,89.3536981622,32.9579236487,280.5499270818,114.7816973137,27.7525611817,67.880946075,44.1892010569,204.556021913,60.3348589853,51.605,103.7829396821,12.5832484919,51.4562107871,117.107134864,26.2889691982,119.2979014919,59.6641342978,103.0232551597,53.9365192609,76.1888683815,33.6666543753,42.546950717,51.4260681923,15.7137406899,126.2167341,403.831220116,109.9398906547,139.44,120.2884809707,283.0471088934,169.3893161223,128.3004610602,30.015752342,196.6475556892,42.8916750907,21.8856856017,44.231218402,30.979674345
2020-09-08,109.5433476684,71.990185541,92.5580672045,211.1202548882,462.13,25.1629068776,78.69,203.2649609784,208.7721741839,157.492,30.9354981263,96.5297130744,161.08,22.3161809885,97.13,30.6831689355,74.2808346473,484.5125674898,46.7628139178,41.9405530546,133.6552029216,596.5,66.0856089676,32.8256293366,64.0363733444,27.8603989911,311.2031473023,237.726610521,33.8208339508,49.3936865026,62.2780615881,61.6752976638,195.1579711538,168.8867032286,131.1147971783,65.1778796206,60.4235577959,5.5545359026,199.6090383469,129.3291435177,29.7900663552,51.5458104123,31.173014832,75.9923014103,75.552279085,177.9463802537,235.4271559811,138.5268551071,92.2339837506,43.8936373116,308.731953536,126.2341431183,86.1001680308,41.8849550663,140.7538249668,327.3294012631,138.4694037707,319.3197418613,188.3247093546,48.7546710139,88.3734608833,31.8887904933,269.0691409737,112.9814173293,27.4845438054,66.35991596,42.0598030169,193.4904242749,60.4632217677,50.702,104.078407126,11.8759547858,51.0776526241,114.3980407236,25.9780710476,117.5511505422,59.5736769874,97.5154153564,52.2435632861,75.4293641876,32.2344265372,43.002607485,51.2869600921,15.7618112767,123.4477328697,399.2214096127,107.3234193748,110.07,116.494945193,278.7378981009,167.1915265231,124.8451743554,28.7699928477,192.285296807,42.5228974609,21.1617540893,42.8748315323,30.2662222746
